product_no,store,supplier,product_description,product_division,product_category,product_subcategory,product_segment,sales_channel,total_gross_sales,total_returns,total_net_sales,total_cogs,total_gross_profit,total_qty_sold,total_transactions,current_qty_on_hand,current_inventory_value_at_cost,current_inventory_value_at_retail,inventory_data_issue_flag,gross_margin_pct,fast_moving_flag,slow_moving_flag,stockout_risk_flag,overstock_risk_flag
PROD-170558,STR-1109,Vendor 0166,PROD-116121 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,190.0,0.0,190.0,96.14,93.86,2.0,2,0.0,0.0,0.0,0.0,0.494,0,0,0,0
PROD-170558,STR-1114,Vendor 0166,PROD-116121 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,95.0,0.0,95.0,48.07,46.93,1.0,1,0.0,0.0,0.0,0.0,0.494,0,1,0,1
PROD-170558,STR-1145,Vendor 0166,PROD-116121 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,95.0,0.0,95.0,48.07,46.93,1.0,1,0.0,0.0,0.0,0.0,0.494,0,1,0,1
PROD-170558,STR-1148,Vendor 0166,PROD-116121 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,95.0,0.0,95.0,48.07,46.93,1.0,1,0.0,0.0,0.0,0.0,0.494,0,1,0,1
PROD-170558,STR-1149,Vendor 0166,PROD-116121 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,95.0,0.0,95.0,48.07,46.93,1.0,1,0.0,0.0,0.0,0.0,0.494,0,1,0,1
PROD-170558,STR-1157,Vendor 0166,PROD-116121 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,190.0,0.0,190.0,96.14,93.86,2.0,2,0.0,0.0,0.0,0.0,0.494,0,0,0,0
PROD-170558,STR-1163,Vendor 0166,PROD-116121 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,285.0,0.0,285.0,144.21,140.79,3.0,3,0.0,0.0,0.0,0.0,0.494,1,0,1,0
PROD-170558,STR-1194,Vendor 0166,PROD-116121 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,190.0,0.0,190.0,96.14,93.86,2.0,2,0.0,0.0,0.0,0.0,0.494,0,0,0,0
PROD-170558,STR-1198,Vendor 0166,PROD-116121 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,259.99,0.0,259.99,144.21,115.78,3.0,3,0.0,0.0,0.0,0.0,0.4453248201853917,1,0,1,0
PROD-170558,STR-1203,Vendor 0166,PROD-116121 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,259.99,95.0,164.99,96.14,68.85,2.0,4,0.0,0.0,0.0,0.0,0.41729801806170064,0,0,0,0
PROD-170558,STR-1222,Vendor 0166,PROD-116121 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,139.98,0.0,139.98,96.14,43.83999999999999,2.0,2,0.0,0.0,0.0,0.0,0.31318759822831826,0,0,0,0
PROD-170558,STR-1229,Vendor 0166,PROD-116121 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,161.5,0.0,161.5,96.14,65.36,2.0,2,0.0,0.0,0.0,0.0,0.4047058823529412,0,0,0,0
PROD-170558,STR-1235,Vendor 0166,PROD-116121 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,424.98,69.99,354.99,192.28,162.70999999999998,4.0,6,0.0,0.0,0.0,0.0,0.4583509394630834,1,0,1,0
PROD-170558,STR-1237,Vendor 0166,PROD-116121 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,190.0,0.0,190.0,96.14,93.86,2.0,2,0.0,0.0,0.0,0.0,0.494,0,0,0,0
PROD-170558,STR-1253,Vendor 0166,PROD-116121 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,290.97,0.0,290.97,192.28,98.69,4.0,4,0.0,0.0,0.0,0.0,0.3391758600543011,1,0,1,0
PROD-170558,STR-1255,Vendor 0166,PROD-116121 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,190.0,0.0,190.0,96.14,93.86,2.0,2,0.0,0.0,0.0,0.0,0.494,0,0,0,0
PROD-170558,STR-1305,Vendor 0166,PROD-116121 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,139.98,0.0,139.98,96.14,43.83999999999999,2.0,2,0.0,0.0,0.0,0.0,0.31318759822831826,0,0,0,0
PROD-170558,STR-1308,Vendor 0166,PROD-116121 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,139.98,0.0,139.98,96.14,43.83999999999999,2.0,2,0.0,0.0,0.0,0.0,0.31318759822831826,0,0,0,0
PROD-170558,STR-1335,Vendor 0166,PROD-116121 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,95.0,0.0,95.0,48.07,46.93,1.0,1,0.0,0.0,0.0,0.0,0.494,0,1,0,1
PROD-170558,STR-1338,Vendor 0166,PROD-116121 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,69.99,0.0,69.99,48.07,21.919999999999995,1.0,1,1.0,48.07,95.0,0.0,0.31318759822831826,0,1,0,1
PROD-170558,STR-1344,Vendor 0166,PROD-116121 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,190.0,0.0,190.0,96.14,93.86,2.0,2,0.0,0.0,0.0,0.0,0.494,0,0,0,0
PROD-170558,STR-1350,Vendor 0166,PROD-116121 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,190.0,0.0,190.0,96.14,93.86,2.0,2,0.0,0.0,0.0,0.0,0.494,0,0,0,0
PROD-170558,STR-1353,Vendor 0166,PROD-116121 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,139.98,0.0,139.98,96.14,43.83999999999999,2.0,2,0.0,0.0,0.0,0.0,0.31318759822831826,0,0,0,0
PROD-170559,STR-1006,Vendor 0166,PROD-116123 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,570.0,0.0,570.0,288.42,281.58,6.0,6,0.0,0.0,0.0,0.0,0.494,1,0,1,0
PROD-170559,STR-1010,Vendor 0166,PROD-116123 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,544.99,95.0,449.99,240.35,209.64,5.0,7,0.0,0.0,0.0,0.0,0.4658770194893219,1,0,1,0
PROD-170559,STR-1026,Vendor 0166,PROD-116123 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,190.0,0.0,190.0,96.14,93.86,2.0,2,0.0,0.0,0.0,0.0,0.494,0,0,0,0
PROD-170559,STR-1038,Vendor 0166,PROD-116123 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,164.99,0.0,164.99,96.14,68.85,2.0,2,0.0,0.0,0.0,0.0,0.41729801806170064,0,0,0,0
PROD-170559,STR-1044,Vendor 0166,PROD-116123 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,190.0,0.0,190.0,96.14,93.86,2.0,2,0.0,0.0,0.0,0.0,0.494,0,0,0,0
PROD-170559,STR-1074,Vendor 0166,PROD-116123 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,440.49,0.0,440.49,240.35,200.14,5.0,5,0.0,0.0,0.0,0.0,0.4543576471656564,1,0,1,0
PROD-170559,STR-1075,Vendor 0166,PROD-116123 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,190.0,0.0,190.0,96.14,93.86,2.0,2,0.0,0.0,0.0,0.0,0.494,0,0,0,0
PROD-170559,STR-1080,Vendor 0166,PROD-116123 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,190.0,0.0,190.0,96.14,93.86,2.0,2,0.0,0.0,0.0,0.0,0.494,0,0,0,0
PROD-170559,STR-1082,Vendor 0166,PROD-116123 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,152.0,0.0,152.0,96.14,55.86,2.0,2,0.0,0.0,0.0,0.0,0.3675,0,0,0,0
PROD-170559,STR-1094,Vendor 0166,PROD-116123 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,95.0,0.0,95.0,48.07,46.93,1.0,1,0.0,0.0,0.0,0.0,0.494,0,1,0,1
PROD-170559,STR-1107,Vendor 0166,PROD-116123 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,175.75,0.0,175.75,96.14,79.61,2.0,2,0.0,0.0,0.0,0.0,0.45297297297297295,0,0,0,0
PROD-170559,STR-1109,Vendor 0166,PROD-116123 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,314.47,95.0,219.47,192.28,27.18999999999999,4.0,5,0.0,0.0,0.0,0.0,0.12388936984553693,1,0,1,0
PROD-170559,STR-1114,Vendor 0166,PROD-116123 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,95.0,0.0,95.0,48.07,46.93,1.0,1,0.0,0.0,0.0,0.0,0.494,0,1,0,1
PROD-170559,STR-1145,Vendor 0166,PROD-116123 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,190.0,0.0,190.0,96.14,93.86,2.0,2,0.0,0.0,0.0,0.0,0.494,0,0,0,0
PROD-170559,STR-1148,Vendor 0166,PROD-116123 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,142.5,0.0,142.5,96.14,46.36,2.0,2,0.0,0.0,0.0,0.0,0.3253333333333333,0,0,0,0
PROD-170559,STR-1149,Vendor 0166,PROD-116123 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,69.99,0.0,69.99,48.07,21.919999999999995,1.0,1,0.0,0.0,0.0,0.0,0.31318759822831826,0,1,0,1
PROD-170559,STR-1157,Vendor 0166,PROD-116123 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,152.0,0.0,152.0,96.14,55.86,2.0,2,0.0,0.0,0.0,0.0,0.3675,0,0,0,0
PROD-170559,STR-1163,Vendor 0166,PROD-116123 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,190.0,0.0,190.0,96.14,93.86,2.0,2,0.0,0.0,0.0,0.0,0.494,0,0,0,0
PROD-170559,STR-1194,Vendor 0166,PROD-116123 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,380.0,95.0,285.0,144.21,140.79,3.0,5,0.0,0.0,0.0,0.0,0.494,1,0,1,0
PROD-170559,STR-1198,Vendor 0166,PROD-116123 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,250.49,95.0,155.49,96.14,59.349999999999994,2.0,4,0.0,0.0,0.0,0.0,0.38169657212682484,0,0,0,0
PROD-170559,STR-1203,Vendor 0166,PROD-116123 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,190.0,0.0,190.0,96.14,93.86,2.0,2,0.0,0.0,0.0,0.0,0.494,0,0,0,0
PROD-170559,STR-1222,Vendor 0166,PROD-116123 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,95.0,0.0,95.0,48.07,46.93,1.0,1,0.0,0.0,0.0,0.0,0.494,0,1,0,1
PROD-170559,STR-1229,Vendor 0166,PROD-116123 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,190.0,0.0,190.0,96.14,93.86,2.0,2,0.0,0.0,0.0,0.0,0.494,0,0,0,0
PROD-170559,STR-1235,Vendor 0166,PROD-116123 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,380.0,0.0,380.0,192.28,187.72,4.0,4,0.0,0.0,0.0,0.0,0.494,1,0,1,0
PROD-170559,STR-1237,Vendor 0166,PROD-116123 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,80.75,0.0,80.75,48.07,32.68,1.0,1,0.0,0.0,0.0,0.0,0.4047058823529412,0,1,0,1
PROD-170559,STR-1253,Vendor 0166,PROD-116123 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,256.5,0.0,256.5,144.21,112.28999999999999,3.0,3,1.0,48.07,95.0,0.0,0.43777777777777777,1,0,0,0
PROD-170559,STR-1255,Vendor 0166,PROD-116123 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,171.0,0.0,171.0,96.14,74.86,2.0,2,0.0,0.0,0.0,0.0,0.43777777777777777,0,0,0,0
PROD-170559,STR-1305,Vendor 0166,PROD-116123 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,137.75,0.0,137.75,96.14,41.61,2.0,2,0.0,0.0,0.0,0.0,0.3020689655172414,0,0,0,0
PROD-170559,STR-1308,Vendor 0166,PROD-116123 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,95.0,0.0,95.0,48.07,46.93,1.0,1,0.0,0.0,0.0,0.0,0.494,0,1,0,1
PROD-170559,STR-1335,Vendor 0166,PROD-116123 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,95.0,0.0,95.0,48.07,46.93,1.0,1,0.0,0.0,0.0,0.0,0.494,0,1,0,1
PROD-170559,STR-1338,Vendor 0166,PROD-116123 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,95.0,0.0,95.0,48.07,46.93,1.0,1,0.0,0.0,0.0,0.0,0.494,0,1,0,1
PROD-170559,STR-1344,Vendor 0166,PROD-116123 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,95.0,0.0,95.0,48.07,46.93,1.0,1,0.0,0.0,0.0,0.0,0.494,0,1,0,1
PROD-170559,STR-1353,Vendor 0166,PROD-116123 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,95.0,0.0,95.0,48.07,46.93,1.0,1,0.0,0.0,0.0,0.0,0.494,0,1,0,1
PROD-170559,STR-1369,Vendor 0166,PROD-116123 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear,Scholar Footwear Trainer,Scholar Footwear Trainer Zephyr,SEG-502744 Scholar Footwear Trainer Zephyr,Channel Alpha,190.0,0.0,190.0,96.14,93.86,2.0,2,0.0,0.0,0.0,0.0,0.494,0,0,0,0
PROD-170797,STR-1006,Vendor 0064,PROD-187377 SEG-520081 Femme Footwear Boot Collection Plushfoot,Femme Footwear,Femme Footwear Boot Collection,Femme Footwear Boot Collection Plushfoot,SEG-520081 Femme Footwear Boot Collection Plushfoot,Channel Alpha,145.0,0.0,145.0,68.15,76.85,1.0,1,0.0,0.0,0.0,0.0,0.5299999999999999,0,1,0,1
PROD-170797,STR-1010,Vendor 0064,PROD-187377 SEG-520081 Femme Footwear Boot Collection Plushfoot,Femme Footwear,Femme Footwear Boot Collection,Femme Footwear Boot Collection Plushfoot,SEG-520081 Femme Footwear Boot Collection Plushfoot,Channel Alpha,290.0,145.0,145.0,68.15,76.85,1.0,3,0.0,0.0,0.0,0.0,0.5299999999999999,0,1,0,1
PROD-170797,STR-1026,Vendor 0064,PROD-187377 SEG-520081 Femme Footwear Boot Collection Plushfoot,Femme Footwear,Femme Footwear Boot Collection,Femme Footwear Boot Collection Plushfoot,SEG-520081 Femme Footwear Boot Collection Plushfoot,Channel Alpha,145.0,0.0,145.0,68.15,76.85,1.0,1,0.0,0.0,0.0,0.0,0.5299999999999999,0,1,0,1
PROD-170797,STR-1194,Vendor 0064,PROD-187377 SEG-520081 Femme Footwear Boot Collection Plushfoot,Femme Footwear,Femme Footwear Boot Collection,Femme Footwear Boot Collection Plushfoot,SEG-520081 Femme Footwear Boot Collection Plushfoot,Channel Alpha,435.0,145.0,290.0,136.3,153.7,2.0,4,1.0,67.7,145.0,0.0,0.5299999999999999,0,0,0,0
PROD-170797,STR-1203,Vendor 0064,PROD-187377 SEG-520081 Femme Footwear Boot Collection Plushfoot,Femme Footwear,Femme Footwear Boot Collection,Femme Footwear Boot Collection Plushfoot,SEG-520081 Femme Footwear Boot Collection Plushfoot,Channel Alpha,145.0,0.0,145.0,67.8,77.2,1.0,1,1.0,68.05,145.0,0.0,0.5324137931034483,0,1,0,1
PROD-170797,STR-1219,Vendor 0064,PROD-187377 SEG-520081 Femme Footwear Boot Collection Plushfoot,Femme Footwear,Femme Footwear Boot Collection,Femme Footwear Boot Collection Plushfoot,SEG-520081 Femme Footwear Boot Collection Plushfoot,Channel Alpha,87.0,0.0,87.0,68.15,18.849999999999994,1.0,1,0.0,0.0,0.0,0.0,0.2166666666666666,0,1,0,1
PROD-170797,STR-1222,Vendor 0064,PROD-187377 SEG-520081 Femme Footwear Boot Collection Plushfoot,Femme Footwear,Femme Footwear Boot Collection,Femme Footwear Boot Collection Plushfoot,SEG-520081 Femme Footwear Boot Collection Plushfoot,Channel Alpha,145.0,0.0,145.0,68.15,76.85,1.0,1,0.0,0.0,0.0,0.0,0.5299999999999999,0,1,0,1
PROD-170797,STR-1229,Vendor 0064,PROD-187377 SEG-520081 Femme Footwear Boot Collection Plushfoot,Femme Footwear,Femme Footwear Boot Collection,Femme Footwear Boot Collection Plushfoot,SEG-520081 Femme Footwear Boot Collection Plushfoot,Channel Alpha,145.0,0.0,145.0,68.15,76.85,1.0,1,1.0,67.7,145.0,0.0,0.5299999999999999,0,1,0,1
PROD-170797,STR-1255,Vendor 0064,PROD-187377 SEG-520081 Femme Footwear Boot Collection Plushfoot,Femme Footwear,Femme Footwear Boot Collection,Femme Footwear Boot Collection Plushfoot,SEG-520081 Femme Footwear Boot Collection Plushfoot,Channel Alpha,145.0,0.0,145.0,68.15,76.85,1.0,1,0.0,0.0,0.0,0.0,0.5299999999999999,0,1,0,1
PROD-170797,STR-1305,Vendor 0064,PROD-187377 SEG-520081 Femme Footwear Boot Collection Plushfoot,Femme Footwear,Femme Footwear Boot Collection,Femme Footwear Boot Collection Plushfoot,SEG-520081 Femme Footwear Boot Collection Plushfoot,Channel Alpha,145.0,0.0,145.0,68.15,76.85,1.0,1,0.0,0.0,0.0,0.0,0.5299999999999999,0,1,0,1
PROD-170797,STR-1335,Vendor 0064,PROD-187377 SEG-520081 Femme Footwear Boot Collection Plushfoot,Femme Footwear,Femme Footwear Boot Collection,Femme Footwear Boot Collection Plushfoot,SEG-520081 Femme Footwear Boot Collection Plushfoot,Channel Alpha,145.0,0.0,145.0,68.15,76.85,1.0,1,0.0,0.0,0.0,0.0,0.5299999999999999,0,1,0,1
PROD-170797,STR-1338,Vendor 0064,PROD-187377 SEG-520081 Femme Footwear Boot Collection Plushfoot,Femme Footwear,Femme Footwear Boot Collection,Femme Footwear Boot Collection Plushfoot,SEG-520081 Femme Footwear Boot Collection Plushfoot,Channel Alpha,72.5,0.0,72.5,68.15,4.349999999999994,1.0,1,0.0,0.0,0.0,0.0,0.05999999999999992,0,1,0,1
PROD-170797,STR-1344,Vendor 0064,PROD-187377 SEG-520081 Femme Footwear Boot Collection Plushfoot,Femme Footwear,Femme Footwear Boot Collection,Femme Footwear Boot Collection Plushfoot,SEG-520081 Femme Footwear Boot Collection Plushfoot,Channel Alpha,145.0,0.0,145.0,68.15,76.85,1.0,1,0.0,0.0,0.0,0.0,0.5299999999999999,0,1,0,1
PROD-170799,STR-1006,Vendor 0064,PROD-187379 SEG-520081 Femme Footwear Boot Collection Plushfoot,Femme Footwear,Femme Footwear Boot Collection,Femme Footwear Boot Collection Plushfoot,SEG-520081 Femme Footwear Boot Collection Plushfoot,Channel Alpha,145.0,0.0,145.0,68.15,76.85,1.0,1,1.0,68.15,145.0,0.0,0.5299999999999999,0,1,0,1
PROD-170799,STR-1010,Vendor 0064,PROD-187379 SEG-520081 Femme Footwear Boot Collection Plushfoot,Femme Footwear,Femme Footwear Boot Collection,Femme Footwear Boot Collection Plushfoot,SEG-520081 Femme Footwear Boot Collection Plushfoot,Channel Alpha,435.0,145.0,290.0,136.3,153.7,2.0,4,0.0,0.0,0.0,0.0,0.5299999999999999,0,0,0,0
PROD-170799,STR-1026,Vendor 0064,PROD-187379 SEG-520081 Femme Footwear Boot Collection Plushfoot,Femme Footwear,Femme Footwear Boot Collection,Femme Footwear Boot Collection Plushfoot,SEG-520081 Femme Footwear Boot Collection Plushfoot,Channel Alpha,290.0,0.0,290.0,136.3,153.7,2.0,2,0.0,0.0,0.0,0.0,0.5299999999999999,0,0,0,0
PROD-170799,STR-1044,Vendor 0064,PROD-187379 SEG-520081 Femme Footwear Boot Collection Plushfoot,Femme Footwear,Femme Footwear Boot Collection,Femme Footwear Boot Collection Plushfoot,SEG-520081 Femme Footwear Boot Collection Plushfoot,Channel Alpha,145.0,145.0,0.0,0.0,0.0,0.0,2,2.0,136.3,290.0,0.0,0.0,0,1,0,1
